ts,rank,origin_airport_id,num_flights,severe_delays,dep_delay_mean,dep_delay_max,delayed_flights
2025-01-24 18:00:00,4,13930,176,15,6.25,290.00,"[(AA, 11278, 290.00),(AA, 10397, 204.00),(DL, 11433, 158.00),(UA, 11423, 145.00),(OO, 13342, 126.00),(UA, 13487, 50.00),(UA, 10397, 47.00),(AA, 15376, 46.00),(AA, 13487, 44.00),(UA, 13931, 40.00),(MQ, 11775, 37.00),(UA, 14771, 34.00),(MQ, 12278, 34.00),(OO, 11823, 33.00),(OO, 15048, 31.00)]"
2025-01-24 18:00:00,5,10397,271,14,1.59,142.00,"[(UA, 13930, 142.00),(UA, 12264, 101.00),(NK, 11433, 67.00),(DL, 14771, 50.00),(DL, 13204, 49.00),(DL, 14635, 44.00),(DL, 13342, 43.00),(WN, 12191, 42.00),(DL, 13303, 41.00),(DL, 14107, 39.00),(DL, 14122, 37.00),(DL, 10994, 36.00),(DL, 10431, 33.00),(DL, 14986, 31.00)]"
2025-01-24 18:00:00,6,11433,79,13,9.18,146.00,"[(OO, 12264, 146.00),(OO, 13485, 94.00),(DL, 11278, 93.00),(OO, 14307, 64.00),(YX, 12953, 64.00),(NK, 13204, 63.00),(DL, 12889, 54.00),(DL, 15304, 52.00),(OO, 11823, 44.00),(OO, 12884, 43.00),(DL, 14492, 42.00),(OO, 11977, 41.00),(DL, 15380, 33.00)]"
2025-01-24 18:00:00,7,11697,59,12,24.10,273.00,"[(NK, 13577, 273.00),(F9, 14843, 244.00),(B6, 11618, 171.00),(NK, 15304, 155.00),(AA, 11278, 106.00),(DL, 10721, 97.00),(NK, 11057, 85.00),(B6, 11278, 54.00),(G4, 14685, 54.00),(NK, 10994, 53.00),(NK, 12889, 50.00),(NK, 11433, 31.00)]"
2025-01-24 18:00:00,8,12266,95,12,7.15,108.00,"[(NK, 10821, 108.00),(UA, 15016, 106.00),(UA, 11066, 88.00),(DL, 12953, 88.00),(UA, 14771, 75.00),(OO, 10372, 64.00),(NK, 12889, 46.00),(DL, 14869, 45.00),(UA, 13495, 44.00),(UA, 13931, 39.00),(UA, 11423, 35.00),(UA, 10721, 34.00)]"
2025-01-24 18:00:00,9,13204,87,11,8.93,98.00,"[(WN, 14122, 98.00),(DL, 11193, 91.00),(DL, 10397, 80.00),(DL, 14492, 74.00),(DL, 10397, 71.00),(AA, 14100, 60.00),(AA, 12892, 52.00),(F9, 11298, 42.00),(AA, 11298, 41.00),(WN, 12191, 41.00),(DL, 12478, 36.00)]"
2025-01-24 18:00:00,10,12889,92,11,6.80,132.00,"[(DL, 14869, 132.00),(DL, 10721, 76.00),(F9, 11292, 45.00),(AS, 14057, 43.00),(NK, 14908, 43.00),(NK, 11697, 43.00),(NK, 11618, 42.00),(WN, 10800, 40.00),(WN, 11638, 39.00),(WN, 14831, 35.00),(NK, 14679, 33.00)]"
2025-01-31 18:00:00,1,11278,65,39,51.89,166.00,"[(OH, 14193, 166.00),(OH, 10693, 150.00),(YX, 12945, 142.00),(YX, 12953, 138.00),(OH, 11267, 138.00),(OH, 13244, 135.00),(OH, 10581, 132.00),(OH, 11146, 119.00),(YX, 12953, 119.00),(YX, 12339, 109.00),(AS, 14057, 97.00),(OH, 10529, 96.00),(YX, 14576, 96.00),(OH, 11433, 96.00),(WN, 13204, 94.00),(YX, 10721, 93.00),(DL, 10397, 92.00),(B6, 13204, 89.00),(OH, 10599, 79.00),(WN, 13495, 74.00)]"
2025-01-31 18:00:00,2,10397,255,31,12.79,471.00,"[(DL, 12448, 471.00),(DL, 12264, 441.00),(F9, 14100, 237.00),(DL, 13342, 189.00),(DL, 11278, 173.00),(DL, 12992, 125.00),(DL, 14107, 86.00),(DL, 14027, 70.00),(DL, 14492, 69.00),(DL, 11977, 67.00),(DL, 11423, 61.00),(WN, 11278, 60.00),(F9, 14107, 55.00),(DL, 11996, 53.00),(DL, 14574, 50.00),(DL, 14307, 50.00),(DL, 11109, 48.00),(NK, 12892, 48.00),(DL, 14635, 47.00),(DL, 14869, 46.00)]"
2025-01-31 18:00:00,3,11057,156,26,11.42,155.00,"[(AA, 13485, 155.00),(OH, 14108, 131.00),(DL, 13487, 106.00),(AA, 10529, 100.00),(AA, 13303, 98.00),(OH, 14696, 89.00),(AA, 10994, 87.00),(AA, 10693, 85.00),(OH, 12945, 82.00),(AA, 11298, 66.00),(OH, 11252, 65.00),(OH, 14193, 64.00),(AA, 12953, 64.00),(AA, 14492, 62.00),(AA, 12451, 52.00),(AA, 10434, 51.00),(AA, 13930, 51.00),(F9, 12953, 49.00),(OH, 11996, 47.00),(MQ, 15919, 46.00)]"
2025-01-31 18:00:00,4,11298,219,21,6.00,149.00,"[(AA, 13930, 149.00),(OH, 12217, 140.00),(F9, 12266, 120.00),(AA, 12889, 119.00),(AA, 12889, 94.00),(AA, 11540, 80.00),(AA, 14679, 76.00),(AA, 12953, 66.00),(F9, 15304, 62.00),(AA, 10423, 59.00),(AA, 14262, 55.00),(AA, 13342, 47.00),(OH, 13277, 46.00),(OO, 14960, 44.00),(AA, 14685, 43.00),(AA, 14122, 41.00),(UA, 14771, 37.00),(AA, 13256, 37.00),(AA, 13198, 36.00),(AA, 14730, 33.00)]"
2025-01-31 18:00:00,5,11618,80,19,19.62,267.00,"[(DL, 10397, 267.00),(UA, 10397, 161.00),(DL, 14869, 140.00),(AA, 11057, 139.00),(UA, 10423, 118.00),(B6, 14843, 58.00),(AA, 13303, 54.00),(YX, 11066, 51.00),(UA, 14869, 48.00),(UA, 13495, 47.00),(YX, 10581, 44.00),(UA, 12451, 40.00),(UA, 12264, 40.00),(UA, 13930, 39.00),(UA, 15304, 39.00),(YX, 10792, 39.00),(UA, 11697, 37.00),(UA, 10397, 35.00),(UA, 12441, 32.00)]"
2025-01-31 18:00:00,6,12953,80,16,18.11,243.00,"[(WN, 15016, 243.00),(DL, 13487, 234.00),(AA, 11057, 192.00),(DL, 12266, 171.00),(DL, 13930, 96.00),(AA, 11057, 91.00),(YX, 11278, 84.00),(WN, 10693, 79.00),(DL, 10397, 70.00),(YX, 14524, 68.00),(YX, 12339, 49.00),(YX, 11278, 43.00),(YX, 14122, 38.00),(YX, 13931, 35.00),(WN, 12191, 35.00),(WN, 11292, 34.00)]"
2025-01-31 18:00:00,7,13930,173,15,8.53,217.00,"[(YX, 12478, 217.00),(NK, 14635, 192.00),(DL, 12953, 169.00),(OO, 13282, 121.00),(YX, 13495, 108.00),(YX, 12266, 69.00),(MQ, 12197, 67.00),(YX, 11042, 66.00),(OO, 11823, 60.00),(UA, 14524, 53.00),(MQ, 13244, 45.00),(YX, 11278, 39.00),(UA, 11423, 37.00),(AA, 11298, 36.00),(MQ, 12992, 31.00)]"
2025-01-31 18:00:00,8,12173,34,14,55.88,202.00,"[(HA, 12758, 202.00),(HA, 14869, 177.00),(HA, 13830, 170.00),(HA, 12982, 161.00),(HA, 12982, 161.00),(HA, 13830, 159.00),(HA, 12402, 150.00),(HA, 12982, 147.00),(HA, 13830, 137.00),(HA, 12402, 131.00),(HA, 12892, 63.00),(AS, 14747, 62.00),(HA, 12889, 40.00),(UA, 11292, 35.00)]"
2025-01-31 18:00:00,9,14771,83,14,9.60,152.00,"[(OO, 11638, 152.00),(AA, 14100, 101.00),(OO, 12892, 70.00),(OO, 10800, 65.00),(OO, 14747, 63.00),(DL, 12892, 60.00),(OO, 14869, 60.00),(F9, 14057, 54.00),(OO, 14893, 45.00),(UA, 12892, 38.00),(F9, 12889, 34.00),(WN, 14679, 32.00),(OO, 14262, 32.00),(OO, 10157, 31.00)]"
2025-01-31 18:00:00,10,11433,75,13,11.80,266.00,"[(NK, 11697, 266.00),(OO, 13342, 182.00),(YX, 11618, 64.00),(DL, 11278, 60.00),(OO, 14696, 50.00),(DL, 11278, 41.00),(OO, 11537, 39.00),(NK, 14100, 38.00),(OO, 11587, 37.00),(OO, 14524, 36.00),(DL, 12889, 36.00),(DL, 15016, 35.00),(DL, 13487, 31.00)]"
2025-02-02 06:00:00,1,14771,154,35,27.75,1023.00,"[(AA, 13303, 1023.00),(AA, 14100, 524.00),(OO, 11638, 254.00),(UA, 12173, 227.00),(OO, 10561, 189.00),(UA, 13930, 124.00),(OO, 12892, 123.00),(WN, 15016, 108.00),(AS, 14747, 107.00),(OO, 14107, 103.00),(F9, 12889, 101.00),(UA, 14100, 99.00),(UA, 14122, 96.00),(OO, 12892, 86.00),(OO, 13502, 86.00),(DL, 14869, 80.00),(OO, 14747, 79.00),(UA, 14747, 79.00),(WN, 14679, 74.00),(WN, 12889, 73.00)]"
2025-02-02 06:00:00,2,14747,159,24,12.22,303.00,"[(OO, 14489, 303.00),(AS, 12173, 168.00),(WN, 13232, 159.00),(UA, 13930, 136.00),(AS, 11193, 105.00),(AS, 14771, 88.00),(UA, 14771, 84.00),(DL, 13930, 70.00),(AS, 12892, 68.00),(OO, 10713, 67.00),(OO, 10666, 59.00),(DL, 14107, 59.00),(OO, 14771, 54.00),(WN, 14831, 50.00),(UA, 14771, 50.00),(OO, 11884, 46.00),(AS, 14100, 40.00),(AS, 10423, 39.00),(HA, 12173, 37.00),(OO, 11884, 35.00)]"
2025-02-02 06:00:00,3,12892,210,22,9.64,390.00,"[(OO, 10372, 390.00),(DL, 14683, 373.00),(DL, 13198, 268.00),(HA, 12758, 194.00),(UA, 11618, 173.00),(AA, 11298, 141.00),(F9, 14771, 111.00),(OO, 14771, 109.00),(DL, 14869, 93.00),(AA, 13930, 86.00),(UA, 11618, 74.00),(OO, 10140, 70.00),(UA, 14771, 66.00),(AA, 12339, 55.00),(UA, 14771, 55.00),(AA, 13930, 50.00),(AA, 14492, 49.00),(AA, 10693, 49.00),(HA, 12173, 43.00),(AA, 11057, 40.00)]"
2025-02-02 06:00:00,4,11292,327,17,1.70,202.00,"[(OO, 14457, 202.00),(WN, 14771, 151.00),(UA, 12953, 122.00),(F9, 14771, 85.00),(OO, 11122, 78.00),(OO, 11122, 62.00),(UA, 12441, 56.00),(WN, 13851, 51.00),(F9, 11278, 51.00),(WN, 10397, 46.00),(OO, 10599, 43.00),(AS, 14747, 36.00),(OO, 10620, 36.00),(OO, 13433, 36.00),(UA, 13485, 36.00),(OO, 12992, 35.00),(OO, 10627, 32.00)]"
2025-02-02 06:00:00,5,12889,220,16,5.07,381.00,"[(UA, 14771, 381.00),(WN, 11259, 210.00),(WN, 12954, 197.00),(F9, 11540, 105.00),(WN, 12339, 96.00),(WN, 15016, 88.00),(NK, 14683, 79.00),(WN, 14771, 61.00),(WN, 14771, 60.00),(WN, 10693, 58.00),(AS, 14771, 52.00),(WN, 11259, 43.00),(WN, 13891, 38.00),(AS, 14747, 36.00),(WN, 12954, 36.00),(AS, 14771, 33.00)]"
2025-02-02 06:00:00,6,13930,272,16,1.05,162.00,"[(AA, 13303, 162.00),(AA, 13204, 160.00),(YX, 12339, 129.00),(MQ, 11067, 116.00),(OO, 13029, 87.00),(MQ, 11618, 65.00),(AA, 12478, 64.00),(AA, 12441, 64.00),(MQ, 13244, 56.00),(AA, 13303, 53.00),(AA, 11057, 50.00),(AA, 11278, 45.00),(UA, 14262, 38.00),(AA, 12953, 38.00),(MQ, 13487, 36.00),(UA, 11278, 33.00)]"
2025-02-02 06:00:00,7,11057,186,16,3.40,162.00,"[(OH, 12197, 162.00),(OH, 11996, 116.00),(YX, 10721, 113.00),(AA, 14492, 108.00),(OH, 13577, 104.00),(AA, 12266, 81.00),(AA, 12953, 76.00),(OH, 12264, 70.00),(AA, 15304, 60.00),(AA, 12953, 49.00),(AA, 14122, 46.00),(AA, 14107, 39.00),(OH, 11193, 32.00),(AA, 12339, 31.00),(OH, 13851, 31.00),(AA, 11697, 31.00)]"
2025-02-02 06:00:00,8,10397,295,16,1.93,323.00,"[(F9, 11292, 323.00),(WN, 10821, 261.00),(F9, 12264, 128.00),(OO, 10372, 110.00),(DL, 12945, 73.00),(DL, 10431, 54.00),(F9, 12953, 53.00),(F9, 12478, 52.00),(DL, 10721, 49.00),(DL, 14771, 47.00),(DL, 12264, 47.00),(DL, 11433, 44.00),(OO, 13277, 43.00),(DL, 12451, 42.00),(DL, 12217, 38.00),(B6, 12478, 31.00)]"
2025-02-02 06:00:00,9,11298,260,16,0.43,196.00,"[(AA, 10721, 196.00),(OO, 14794, 156.00),(OO, 12891, 72.00),(OO, 12280, 71.00),(AA, 13930, 64.00),(AA, 13303, 59.00),(AA, 13871, 59.00),(MQ, 15919, 53.00),(AA, 14747, 50.00),(AA, 14100, 45.00),(MQ, 13495, 44.00),(AA, 13256, 42.00),(AA, 12889, 39.00),(OO, 15411, 37.00),(AA, 14683, 33.00),(OO, 14696, 31.00)]"
2025-02-02 06:00:00,10,10721,162,15,10.25,481.00,"[(B6, 11697, 481.00),(WN, 10821, 311.00),(B6, 14635, 226.00),(DL, 10397, 208.00),(YX, 11057, 137.00),(B6, 14843, 122.00),(B6, 13495, 115.00),(B6, 14027, 72.00),(B6, 12953, 68.00),(YX, 12478, 59.00),(B6, 12892, 59.00),(AA, 13303, 58.00),(DL, 11292, 47.00),(B6, 14771, 45.00),(YX, 11278, 39.00)]"
2025-02-03 12:00:00,1,14771,102,60,47.22,217.00,"[(DL, 14747, 217.00),(UA, 12264, 215.00),(UA, 11292, 155.00),(DL, 14869, 154.00),(OO, 14262, 150.00),(DL, 12892, 142.00),(OO, 11884, 138.00),(OO, 12892, 132.00),(OO, 10140, 125.00),(DL, 14747, 122.00),(OO, 13487, 118.00),(OO, 14679, 111.00),(AS, 12889, 105.00),(UA, 13930, 103.00),(UA, 12264, 103.00),(WN, 12892, 103.00),(WN, 14679, 90.00),(AA, 14107, 87.00),(AS, 12889, 85.00),(WN, 14107, 84.00)]"
2025-02-03 12:00:00,2,11292,320,40,9.54,169.00,"[(WN, 13198, 169.00),(UA, 10423, 160.00),(OO, 12892, 147.00),(OO, 11921, 147.00),(UA, 14771, 131.00),(WN, 14771, 122.00),(OO, 13851, 116.00),(WN, 12953, 103.00),(UA, 14570, 99.00),(UA, 14771, 93.00),(F9, 11278, 79.00),(UA, 11618, 77.00),(WN, 14771, 75.00),(DL, 13487, 75.00),(UA, 12266, 74.00),(WN, 11066, 72.00),(DL, 14869, 68.00),(OO, 14457, 68.00),(AS, 14747, 65.00),(OO, 13029, 64.00)]"
2025-02-03 12:00:00,3,12889,192,38,22.33,394.00,"[(F9, 13930, 394.00),(NK, 12266, 275.00),(G4, 14716, 255.00),(NK, 10800, 211.00),(G4, 10666, 208.00),(G4, 13433, 198.00),(AS, 14747, 168.00),(OO, 14679, 151.00),(UA, 14771, 143.00),(OO, 14771, 141.00),(G4, 14252, 130.00),(F9, 14107, 125.00),(F9, 14771, 115.00),(HA, 12173, 109.00),(G4, 11638, 107.00),(NK, 10713, 93.00),(WN, 14771, 90.00),(G4, 11423, 89.00),(WN, 12892, 84.00),(NK, 14057, 81.00)]"
2025-02-03 12:00:00,4,13930,269,36,14.70,838.00,"[(AA, 14679, 838.00),(AA, 13204, 231.00),(OO, 14108, 213.00),(OO, 11977, 206.00),(OO, 11721, 161.00),(AA, 11298, 160.00),(OO, 14696, 160.00),(AA, 11057, 159.00),(MQ, 11775, 131.00),(OO, 10693, 119.00),(OO, 11823, 119.00),(MQ, 11066, 116.00),(AA, 13303, 115.00),(AA, 14771, 89.00),(DL, 14747, 85.00),(OO, 10408, 75.00),(OO, 11288, 74.00),(WN, 10693, 70.00),(OO, 11267, 70.00),(OO, 13342, 68.00)]"
2025-02-03 12:00:00,5,11298,292,34,8.15,264.00,"[(F9, 14771, 264.00),(OH, 13277, 238.00),(OH, 12448, 164.00),(AA, 11057, 155.00),(OH, 14814, 138.00),(F9, 14492, 127.00),(AA, 11057, 121.00),(AA, 14869, 114.00),(AA, 12451, 111.00),(OO, 10781, 109.00),(AA, 14683, 107.00),(AA, 11278, 107.00),(OH, 10599, 86.00),(OH, 12992, 84.00),(F9, 14747, 84.00),(OO, 11980, 76.00),(OO, 14674, 76.00),(AA, 10423, 72.00),(OO, 12915, 68.00),(AA, 12953, 60.00)]"
2025-02-03 12:00:00,6,14107,192,33,11.10,225.00,"[(AA, 13476, 225.00),(OO, 10713, 209.00),(F9, 13487, 204.00),(OO, 12266, 145.00),(F9, 12889, 125.00),(WN, 13871, 114.00),(OO, 14698, 103.00),(OO, 12892, 100.00),(OO, 14262, 93.00),(AA, 11278, 90.00),(WN, 14771, 79.00),(OO, 15376, 73.00),(AS, 14747, 68.00),(WN, 10423, 67.00),(F9, 13232, 65.00),(WN, 10397, 65.00),(OO, 10140, 57.00),(AA, 14771, 55.00),(WN, 10140, 48.00),(WN, 14679, 46.00)]"
2025-02-03 12:00:00,7,12892,162,29,12.02,147.00,"[(DL, 14771, 147.00),(HA, 12173, 133.00),(OO, 14107, 119.00),(OO, 14747, 118.00),(AA, 15016, 93.00),(WN, 12191, 93.00),(OO, 14893, 88.00),(F9, 11292, 78.00),(DL, 11433, 77.00),(UA, 14771, 76.00),(OO, 14893, 71.00),(WN, 14771, 67.00),(DL, 12758, 64.00),(AS, 11278, 60.00),(OO, 14771, 56.00),(WN, 14893, 53.00),(DL, 14771, 51.00),(OO, 14487, 51.00),(DL, 10397, 49.00),(OO, 14679, 48.00)]"
2025-02-03 12:00:00,8,14747,135,29,18.20,220.00,"[(DL, 11298, 220.00),(AS, 14771, 192.00),(OO, 14107, 165.00),(DL, 10299, 137.00),(OO, 14057, 135.00),(UA, 14771, 132.00),(DL, 14771, 112.00),(DL, 13487, 98.00),(AS, 11278, 91.00),(OO, 10666, 87.00),(AS, 12892, 72.00),(OO, 12156, 70.00),(AS, 14869, 69.00),(UA, 14771, 67.00),(AS, 11292, 66.00),(DL, 10397, 63.00),(B6, 10721, 62.00),(OO, 14893, 60.00),(DL, 14908, 59.00),(DL, 14869, 59.00)]"
2025-02-03 12:00:00,9,11278,151,28,11.99,221.00,"[(OH, 12197, 221.00),(OH, 15412, 133.00),(OH, 10581, 127.00),(AA, 13495, 110.00),(OH, 14193, 106.00),(OH, 12339, 98.00),(YX, 10721, 93.00),(AA, 13204, 84.00),(OH, 14307, 84.00),(AA, 13303, 83.00),(OH, 10529, 80.00),(YX, 14100, 73.00),(OH, 11042, 70.00),(OH, 13277, 65.00),(WN, 13198, 64.00),(WN, 13198, 52.00),(OH, 14307, 50.00),(OH, 11433, 43.00),(OH, 12278, 41.00),(AS, 14771, 41.00)]"
2025-02-03 12:00:00,10,14679,89,27,25.04,252.00,"[(WN, 14771, 252.00),(OO, 12889, 159.00),(AA, 11057, 153.00),(NK, 14831, 151.00),(OO, 12889, 136.00),(OO, 14771, 113.00),(OO, 14771, 95.00),(WN, 14831, 88.00),(OO, 11603, 77.00),(DL, 14747, 72.00),(OO, 14489, 70.00),(WN, 14893, 66.00),(WN, 11259, 61.00),(F9, 14771, 60.00),(OO, 13476, 59.00),(OO, 14771, 57.00),(WN, 12173, 57.00),(WN, 14107, 51.00),(OO, 12892, 49.00),(WN, 10693, 40.00)]"
2025-02-05 18:00:00,1,11292,154,34,22.00,977.00,"[(OO, 10713, 977.00),(OO, 10779, 224.00),(UA, 13485, 161.00),(OO, 13476, 101.00),(UA, 12441, 97.00),(OO, 11122, 80.00),(WN, 14107, 78.00),(OO, 12156, 62.00),(OO, 12892, 61.00),(WN, 12889, 58.00),(WN, 15016, 58.00),(OO, 12896, 54.00),(OO, 11109, 54.00),(OO, 16869, 53.00),(WN, 13232, 48.00),(UA, 13891, 48.00),(OO, 12280, 44.00),(UA, 10721, 44.00),(WN, 13930, 43.00),(UA, 10140, 43.00)]"
2025-02-05 18:00:00,2,11057,150,17,9.81,516.00,"[(AA, 13851, 516.00),(OH, 14193, 281.00),(OH, 12197, 253.00),(DL, 10397, 133.00),(AA, 11193, 101.00),(OH, 13577, 91.00),(OH, 12945, 72.00),(AA, 15016, 59.00),(AA, 10397, 56.00),(OH, 10135, 54.00),(AA, 14771, 53.00),(AA, 12339, 48.00),(AA, 13577, 43.00),(AA, 11995, 39.00),(AA, 12953, 37.00),(OH, 11953, 34.00),(AA, 14730, 31.00)]"
2025-02-05 18:00:00,3,11298,199,13,10.90,1098.00,"[(AA, 13851, 1098.00),(AA, 13851, 797.00),(OH, 11973, 240.00),(MQ, 13158, 78.00),(AA, 11986, 75.00),(AA, 14679, 73.00),(AA, 12992, 61.00),(OO, 11980, 51.00),(MQ, 10868, 43.00),(OH, 12217, 42.00),(AA, 14492, 39.00),(AA, 11003, 39.00),(MQ, 15919, 36.00)]"
2025-02-05 18:00:00,4,12892,101,13,5.55,149.00,"[(OO, 14747, 149.00),(DL, 14771, 114.00),(AA, 13930, 78.00),(AS, 11884, 70.00),(OO, 15376, 59.00),(OO, 14237, 57.00),(OO, 14831, 48.00),(OO, 11884, 46.00),(DL, 11697, 41.00),(OO, 15023, 37.00),(OO, 14107, 36.00),(DL, 10397, 35.00),(WN, 12889, 34.00)]"
2025-02-05 18:00:00,5,13930,144,10,5.22,147.00,"[(MQ, 12945, 147.00),(OO, 13367, 142.00),(OO, 12278, 106.00),(MQ, 13485, 69.00),(UA, 11423, 59.00),(AA, 12889, 58.00),(MQ, 11003, 47.00),(UA, 13487, 46.00),(UA, 10423, 43.00),(AA, 10423, 38.00)]"
2025-02-05 18:00:00,6,11278,82,10,6.21,105.00,"[(OH, 10529, 105.00),(MQ, 13244, 105.00),(OH, 13342, 97.00),(OH, 15016, 78.00),(OH, 10693, 63.00),(OH, 10781, 60.00),(AA, 13303, 48.00),(YX, 12339, 42.00),(WN, 10693, 42.00),(OH, 13485, 34.00)]"
2025-02-05 18:00:00,7,11433,68,7,16.44,911.00,"[(DL, 15096, 911.00),(OO, 10257, 107.00),(DL, 14771, 90.00),(OO, 13485, 75.00),(OO, 12884, 68.00),(OO, 11537, 45.00),(DL, 11986, 40.00)]"
2025-02-05 18:00:00,8,13303,102,7,10.45,496.00,"[(AA, 11618, 496.00),(AA, 14492, 192.00),(AA, 15304, 184.00),(MQ, 11193, 145.00),(AA, 10693, 100.00),(AA, 12339, 56.00),(AA, 14771, 47.00)]"
2025-02-05 18:00:00,9,14747,71,7,7.69,86.00,"[(OO, 12892, 86.00),(AS, 13830, 72.00),(AS, 14831, 70.00),(DL, 13930, 48.00),(AS, 14057, 47.00),(AS, 11292, 40.00),(AS, 14489, 34.00)]"
2025-02-05 18:00:00,10,10397,213,7,2.35,609.00,"[(DL, 13360, 609.00),(DL, 12478, 124.00),(DL, 11433, 62.00),(F9, 11618, 49.00),(DL, 12892, 48.00),(DL, 13204, 36.00),(DL, 14027, 31.00)]"
2025-02-04 18:00:00,1,11278,88,16,12.28,131.00,"[(OH, 13931, 131.00),(OH, 10868, 113.00),(WN, 13232, 105.00),(YX, 14492, 98.00),(OH, 15249, 88.00),(OH, 15096, 78.00),(OH, 11146, 69.00),(AA, 11057, 52.00),(OH, 15412, 45.00),(AA, 11057, 41.00),(OH, 10208, 41.00),(OH, 12197, 37.00),(YX, 12953, 36.00),(OH, 14576, 33.00),(OH, 11042, 32.00),(OH, 10781, 32.00)]"
2025-02-04 18:00:00,2,13930,164,14,5.03,182.00,"[(OO, 11146, 182.00),(OO, 13871, 164.00),(OO, 11721, 120.00),(YX, 13495, 105.00),(AA, 10529, 104.00),(OO, 12217, 94.00),(OO, 13184, 80.00),(DL, 10397, 60.00),(AA, 15376, 50.00),(UA, 13204, 48.00),(UA, 11003, 45.00),(MQ, 11637, 35.00),(OO, 11823, 33.00),(UA, 11618, 32.00)]"
2025-02-04 18:00:00,3,12266,86,11,15.62,882.00,"[(OO, 15569, 882.00),(UA, 14683, 154.00),(UA, 13930, 150.00),(UA, 12953, 61.00),(OO, 12177, 45.00),(UA, 11996, 43.00),(UA, 11193, 38.00),(UA, 11278, 35.00),(UA, 14893, 34.00),(UA, 12451, 33.00),(UA, 11278, 31.00)]"
2025-02-04 18:00:00,4,12953,83,10,2.07,179.00,"[(AA, 13204, 179.00),(AA, 11298, 73.00),(YX, 12339, 66.00),(YX, 15016, 62.00),(YX, 11278, 57.00),(YX, 13485, 46.00),(YX, 11066, 46.00),(DL, 11292, 38.00),(YX, 13851, 37.00),(AA, 15304, 31.00)]"
2025-02-04 18:00:00,5,14771,61,8,6.77,83.00,"[(AA, 12478, 83.00),(OO, 14893, 78.00),(OO, 15376, 72.00),(UA, 11298, 65.00),(OO, 12892, 59.00),(F9, 12892, 39.00),(UA, 10423, 33.00),(OO, 10157, 31.00)]"
2025-02-04 18:00:00,6,11298,201,8,4.30,678.00,"[(OO, 12915, 678.00),(AA, 14747, 292.00),(AA, 10529, 173.00),(AA, 14685, 61.00),(AA, 13256, 46.00),(AA, 12953, 43.00),(AA, 10693, 41.00),(OO, 16218, 37.00)]"
2025-02-04 18:00:00,7,11292,156,7,9.29,700.00,"[(OO, 10779, 700.00),(UA, 11648, 633.00),(F9, 14679, 457.00),(F9, 12889, 71.00),(OO, 14869, 64.00),(WN, 10800, 50.00),(OO, 11921, 36.00)]"
2025-02-04 18:00:00,8,10397,222,7,1.58,713.00,"[(OO, 13277, 713.00),(OO, 10146, 195.00),(OH, 11057, 134.00),(DL, 11953, 71.00),(DL, 11252, 56.00),(YX, 11278, 56.00),(WN, 11278, 37.00)]"
2025-02-04 18:00:00,9,11057,161,5,-2.71,123.00,"[(AA, 11995, 123.00),(AA, 10792, 100.00),(OH, 12217, 80.00),(OH, 10868, 63.00),(AA, 14321, 49.00)]"
2025-02-04 18:00:00,10,14107,93,5,0.32,117.00,"[(F9, 11292, 117.00),(WN, 14831, 109.00),(WN, 13930, 96.00),(OO, 12896, 82.00),(WN, 10140, 80.00)]"
2025-02-06 18:00:00,1,11278,79,68,95.82,244.00,"[(OH, 13342, 244.00),(OH, 13485, 204.00),(OH, 14685, 190.00),(YX, 12451, 176.00),(OH, 11267, 169.00),(OH, 10874, 165.00),(OH, 14321, 161.00),(YX, 10721, 160.00),(WN, 12191, 157.00),(WN, 10397, 156.00),(B6, 14027, 152.00),(AA, 11057, 152.00),(OH, 10792, 152.00),(OH, 14307, 145.00),(WN, 15016, 143.00),(WN, 10693, 140.00),(WN, 13204, 140.00),(OH, 13931, 138.00),(OH, 10599, 138.00),(OH, 11433, 129.00)]"
2025-02-06 18:00:00,2,14771,75,44,90.87,428.00,"[(OO, 14698, 428.00),(UA, 10423, 290.00),(F9, 14057, 282.00),(OO, 15376, 271.00),(UA, 13264, 269.00),(WN, 12889, 260.00),(WN, 14107, 245.00),(F9, 12892, 233.00),(OO, 14262, 228.00),(UA, 14057, 228.00),(UA, 11292, 222.00),(OO, 14570, 210.00),(UA, 14679, 204.00),(UA, 14570, 201.00),(UA, 11603, 198.00),(UA, 14492, 181.00),(OO, 14698, 170.00),(DL, 12892, 153.00),(OO, 14747, 134.00),(F9, 11292, 133.00)]"
2025-02-06 18:00:00,3,10721,60,41,67.10,206.00,"[(B6, 14122, 206.00),(B6, 14027, 204.00),(B6, 11278, 173.00),(YX, 11278, 158.00),(B6, 12478, 153.00),(NK, 11697, 131.00),(B6, 14986, 131.00),(WN, 13232, 129.00),(YX, 14100, 117.00),(YX, 12953, 117.00),(UA, 13930, 112.00),(UA, 12892, 112.00),(YX, 13244, 111.00),(UA, 12264, 109.00),(YX, 11278, 106.00),(NK, 13204, 102.00),(AA, 11298, 99.00),(WN, 10821, 97.00),(YX, 12451, 93.00),(DL, 13487, 93.00)]"
